"","week","fk_fund_id","fk_decision_id","weekly_return"
"50003",51,3,6,0.098
"50004",51,4,9,0.015
"50005",51,5,3,0.039
"50006",51,6,9,-0.215
"50007",51,7,10,-0.059
"50008",51,8,7,-0.052
"50009",51,9,7,-0.04
"50010",51,10,2,-0.055
"50011",51,11,3,-0.057
"50012",51,12,3,0.191
"50013",51,13,7,0.066
"50014",51,14,4,-0.126
"50015",51,15,8,0.094
"50016",51,16,5,-0.063
"50017",51,17,7,-0.039
"50018",51,18,10,-0.081
"50019",51,19,4,0.021
"50020",51,20,8,-0.03
"50021",51,21,9,-0.027
"50022",51,22,3,0.109
"50023",51,23,7,0.07
"50024",51,24,2,0.101
"50025",51,25,3,0.162
"50026",51,26,4,0.097
"50027",51,27,1,0.175
"50028",51,28,4,0.132
"50029",51,29,9,0.028
"50030",51,30,4,0.1
"50031",51,31,5,0.005
"50032",51,32,6,0.076
"50033",51,33,5,0.051
"50034",51,34,3,0.101
"50035",51,35,8,0.141
"50036",51,36,7,-0.055
"50037",51,37,8,-0.001
"50038",51,38,2,0.042
"50039",51,39,8,0.061
"50040",51,40,5,-0.095
"50041",51,41,8,0.306
"50042",51,42,7,-0.121
"50043",51,43,8,0.18
"50044",51,44,6,-0.174
"50045",51,45,6,0.087
"50046",51,46,8,0.101
"50047",51,47,1,0.008
"50048",51,48,5,-0.022
"50049",51,49,8,0.112
"50050",51,50,7,0.063
"50051",51,51,5,-0.001
"50052",51,52,9,0.124
"50053",51,53,5,0.014
"50054",51,54,3,0.012
"50055",51,55,2,0.132
"50056",51,56,2,0.07
"50057",51,57,4,-0.06
"50058",51,58,6,0.036
"50059",51,59,7,0.103
"50060",51,60,5,0.055
"50061",51,61,9,0.025
"50062",51,62,4,0.117
"50063",51,63,5,-0.174
"50064",51,64,4,0.027
"50065",51,65,7,0.128
"50066",51,66,3,-0.174
"50067",51,67,5,0.061
"50068",51,68,8,-0.011
"50069",51,69,2,-0.002
"50070",51,70,9,0.058
"50071",51,71,4,0.089
"50072",51,72,9,-0.073
"50073",51,73,4,-0.022
"50074",51,74,4,0.112
"50075",51,75,5,-0.05
"50076",51,76,9,0.093
"50077",51,77,9,0.199
"50078",51,78,5,-0.038
"50079",51,79,8,-0.108
"50080",51,80,10,-0.126
"50081",51,81,5,-0.154
"50082",51,82,7,-0.097
"50083",51,83,5,-0.05
"50084",51,84,4,-0.007
"50085",51,85,8,-0.115
"50086",51,86,3,0.085
"50087",51,87,7,-0.017
"50088",51,88,2,0.082
"50089",51,89,3,0.049
"50090",51,90,2,0.071
"50091",51,91,3,-0.066
"50092",51,92,2,0.038
"50093",51,93,7,0.069
"50094",51,94,9,0.148
"50095",51,95,8,-0.128
"50096",51,96,8,0.176
"50097",51,97,5,0.06
"50098",51,98,5,-0.077
"50099",51,99,8,-0.06
"50100",51,100,6,0.038
"50101",51,101,7,0.126
"50102",51,102,4,-0.085
"50103",51,103,3,0.087
"50104",51,104,10,-0.001
"50105",51,105,7,0.105
"50106",51,106,3,0.011
"50107",51,107,2,-0.242
"50108",51,108,5,-0.154
"50109",51,109,9,-0.107
"50110",51,110,6,-0.023
"50111",51,111,10,-0.097
"50112",51,112,8,-0.002
"50113",51,113,4,0.078
"50114",51,114,5,-0.054
"50115",51,115,2,0.08
"50116",51,116,1,0.048
"50117",51,117,7,0.054
"50118",51,118,2,0.163
"50119",51,119,5,-0.235
"50120",51,120,7,0.195
"50121",51,121,10,0.275
"50122",51,122,5,0.005
"50123",51,123,5,0.12
"50124",51,124,3,-0.033
"50125",51,125,8,0.224
"50126",51,126,5,-0.102
"50127",51,127,6,-0.027
"50128",51,128,3,-0.068
"50129",51,129,3,0.005
"50130",51,130,6,-0.013
"50131",51,131,6,0.076
"50132",51,132,2,0.175
"50133",51,133,1,0.053
"50134",51,134,7,-0.015
"50135",51,135,9,0.115
"50136",51,136,6,0.051
"50137",51,137,6,-0.001
"50138",51,138,6,-0.181
"50139",51,139,10,0.059
"50140",51,140,6,-0.013
"50141",51,141,7,-0.036
"50142",51,142,6,-0.027
"50143",51,143,3,0.055
"50144",51,144,3,0.018
"50145",51,145,8,0.083
"50146",51,146,5,0.027
"50147",51,147,3,0.026
"50148",51,148,8,-0.021
"50149",51,149,2,-0.043
"50150",51,150,9,0.159
"50151",51,151,7,0.066
"50152",51,152,6,0.236
"50153",51,153,4,0.084
"50154",51,154,5,-0.018
"50155",51,155,6,0.038
"50156",51,156,3,0.097
"50157",51,157,6,0.03
"50158",51,158,2,-0.171
"50159",51,159,3,0.049
"50160",51,160,3,0.241
"50161",51,161,4,-0.067
"50162",51,162,9,-0.117
"50163",51,163,5,0.073
"50164",51,164,8,-0.144
"50165",51,165,9,0.177
"50166",51,166,5,-0.119
"50167",51,167,2,-0.122
"50168",51,168,4,0.074
"50169",51,169,8,0.016
"50170",51,170,4,0.021
"50171",51,171,7,0.17
"50172",51,172,9,0.141
"50173",51,173,9,0.092
"50174",51,174,5,0.111
"50175",51,175,4,-0.002
"50176",51,176,9,0.215
"50177",51,177,7,0.069
"50178",51,178,8,0.13
"50179",51,179,6,0.066
"50180",51,180,9,-0.078
"50181",51,181,4,-0.104
"50182",51,182,3,0.168
"50183",51,183,9,0.009
"50184",51,184,6,0.13
"50185",51,185,9,0.159
"50186",51,186,3,-0.157
"50187",51,187,8,-0.161
"50188",51,188,8,-0.01
"50189",51,189,9,-0.017
"50190",51,190,6,0.105
"50191",51,191,7,-0.099
"50192",51,192,5,0.042
"50193",51,193,2,-0.048
"50194",51,194,9,0.117
"50195",51,195,4,0.055
"50196",51,196,6,-0.003
"50197",51,197,2,0.105
"50198",51,198,9,0.18
"50199",51,199,4,0.133
"50200",51,200,8,0.116
"50201",51,201,3,-0.081
"50202",51,202,3,0.147
"50203",51,203,6,-0.03
"50204",51,204,3,-0.041
"50205",51,205,3,-0.071
"50206",51,206,6,0.058
"50207",51,207,6,0.074
"50208",51,208,2,-0.143
"50209",51,209,3,0.039
"50210",51,210,7,-0.292
"50211",51,211,10,0.061
"50212",51,212,2,0.011
"50213",51,213,8,-0.058
"50214",51,214,10,0.101
"50215",51,215,8,-0.021
"50216",51,216,4,-0.061
"50217",51,217,7,-0.001
"50218",51,218,10,0.325
"50219",51,219,10,0.156
"50220",51,220,4,0.079
"50221",51,221,3,-0.111
"50222",51,222,2,0.048
"50223",51,223,4,0.144
"50224",51,224,6,0.014
"50225",51,225,9,-0.05
"50226",51,226,6,0.014
"50227",51,227,3,-0.068
"50228",51,228,1,0.01
"50229",51,229,5,0.006
"50230",51,230,9,0.014
"50231",51,231,4,-0.074
"50232",51,232,2,-0.188
"50233",51,233,4,0.151
"50234",51,234,7,0.106
"50235",51,235,5,0.1
"50236",51,236,7,-0.082
"50237",51,237,7,-0.035
"50238",51,238,6,-0.034
"50239",51,239,5,-0.148
"50240",51,240,5,0.264
"50241",51,241,4,-0.011
"50242",51,242,6,0.079
"50243",51,243,9,0.066
"50244",51,244,2,0.009
"50245",51,245,5,-0.073
"50246",51,246,3,0.296
"50247",51,247,5,0.15
"50248",51,248,2,0.074
"50249",51,249,5,0.023
"50250",51,250,9,-0.126
"50251",51,251,8,-0.141
"50252",51,252,9,0.048
"50253",51,253,5,-0.134
"50254",51,254,6,0.093
"50255",51,255,5,-0.104
"50256",51,256,2,0.026
"50257",51,257,3,0.141
"50258",51,258,5,-0.154
"50259",51,259,4,-0.093
"50260",51,260,9,0.069
"50261",51,261,6,0.049
"50262",51,262,4,0.174
"50263",51,263,4,-0.027
"50264",51,264,8,0.112
"50265",51,265,7,0.055
"50266",51,266,2,-0.055
"50267",51,267,2,0.038
"50268",51,268,8,-0.097
"50269",51,269,7,0.017
"50270",51,270,3,-0.188
"50271",51,271,2,-0.002
"50272",51,272,2,0.052
"50273",51,273,4,0.037
"50274",51,274,3,0.057
"50275",51,275,4,-0.008
"50276",51,276,3,0.079
"50277",51,277,3,0.095
"50278",51,278,3,-0.066
"50279",51,279,5,-0.004
"50280",51,280,8,0.067
"50281",51,281,1,-0.038
"50282",51,282,6,0.077
"50283",51,283,9,0.002
"50284",51,284,4,0.177
"50285",51,285,1,0.1
"50286",51,286,2,-0.066
"50287",51,287,4,0.049
"50288",51,288,2,-0.004
"50289",51,289,2,-0.06
"50290",51,290,3,0.015
"50291",51,291,3,0.188
"50292",51,292,2,0.013
"50293",51,293,10,0.083
"50294",51,294,4,0.039
"50295",51,295,6,-0.018
"50296",51,296,7,0.086
"50297",51,297,2,0.145
"50298",51,298,2,-0.016
"50299",51,299,1,-0.089
"50300",51,300,9,0
"50301",51,301,7,-0.155
"50302",51,302,2,0.199
"50303",51,303,5,0.117
"50304",51,304,5,0.057
"50305",51,305,4,0.048
"50306",51,306,10,0.098
"50307",51,307,3,0.085
"50308",51,308,8,0.032
"50309",51,309,2,-0.008
"50310",51,310,5,-0.04
"50311",51,311,2,-0.009
"50312",51,312,3,-0.124
"50313",51,313,9,0.093
"50314",51,314,7,-0.025
"50315",51,315,3,-0.146
"50316",51,316,5,0.142
"50317",51,317,2,-0.119
"50318",51,318,4,-0.177
"50319",51,319,10,0.089
"50320",51,320,7,-0.014
"50321",51,321,7,-0.029
"50322",51,322,4,0.171
"50323",51,323,5,0.065
"50324",51,324,10,0.07
"50325",51,325,9,-0.059
"50326",51,326,10,-0.023
"50327",51,327,8,-0.036
"50328",51,328,8,-0.038
"50329",51,329,3,-0.073
"50330",51,330,8,0.074
"50331",51,331,10,0.222
"50332",51,332,4,0.099
"50333",51,333,5,-0.16
"50334",51,334,8,-0.067
"50335",51,335,2,-0.133
"50336",51,336,4,0.057
"50337",51,337,5,0.121
"50338",51,338,2,0.128
"50339",51,339,6,-0.055
"50340",51,340,10,-0.027
"50341",51,341,10,0.018
"50342",51,342,3,-0.012
"50343",51,343,6,0.079
"50344",51,344,4,0.144
"50345",51,345,7,0.059
"50346",51,346,3,-0.091
"50347",51,347,5,-0.168
"50348",51,348,3,0.045
"50349",51,349,4,0.122
"50350",51,350,8,0.043
"50351",51,351,5,-0.102
"50352",51,352,2,-0.027
"50353",51,353,8,0.266
"50354",51,354,5,0.034
"50355",51,355,10,0.079
"50356",51,356,4,0.067
"50357",51,357,9,0.072
"50358",51,358,2,0.02
"50359",51,359,9,0.226
"50360",51,360,5,0.062
"50361",51,361,2,-0.025
"50362",51,362,4,0.114
"50363",51,363,9,-0.006
"50364",51,364,3,-0.047
"50365",51,365,6,0.141
"50366",51,366,9,-0.098
"50367",51,367,2,0.11
"50368",51,368,7,0.125
"50369",51,369,7,-0.167
"50370",51,370,5,0.01
"50371",51,371,5,0.041
"50372",51,372,6,-0.009
"50373",51,373,9,0.098
"50374",51,374,3,0.178
"50375",51,375,3,0.152
"50376",51,376,5,0.07
"50377",51,377,4,0.048
"50378",51,378,9,0.127
"50379",51,379,3,0.15
"50380",51,380,5,0.128
"50381",51,381,5,0.105
"50382",51,382,6,0.182
"50383",51,383,7,0.139
"50384",51,384,10,0.011
"50385",51,385,3,0.106
"50386",51,386,3,-0.079
"50387",51,387,8,0.039
"50388",51,388,8,0.197
"50389",51,389,2,0.041
"50390",51,390,10,0.08
"50391",51,391,2,-0.02
"50392",51,392,2,0.083
"50393",51,393,9,0.093
"50394",51,394,6,0.067
"50395",51,395,2,-0.019
"50396",51,396,4,-0.169
"50397",51,397,7,0
"50398",51,398,4,-0.003
"50399",51,399,4,-0.004
"50400",51,400,2,-0.103
"50401",51,401,7,-0.051
"50402",51,402,3,0.054
"50403",51,403,10,0.04
"50404",51,404,9,0.033
"50405",51,405,9,0.061
"50406",51,406,8,0.011
"50407",51,407,4,0.146
"50408",51,408,8,-0.109
"50409",51,409,1,0.118
"50410",51,410,9,-0.021
"50411",51,411,10,0.022
"50412",51,412,4,0.103
"50413",51,413,8,0.133
"50414",51,414,8,0.029
"50415",51,415,7,0.117
"50416",51,416,5,0.217
"50417",51,417,5,0.3
"50418",51,418,4,0.074
"50419",51,419,7,-0.017
"50420",51,420,8,0.063
"50421",51,421,5,0.154
"50422",51,422,6,0.005
"50423",51,423,7,-0.103
"50424",51,424,2,0.063
"50425",51,425,4,0.105
"50426",51,426,5,0.096
"50427",51,427,2,-0.129
"50428",51,428,9,-0.067
"50429",51,429,9,0.108
"50430",51,430,9,0.215
"50431",51,431,9,0.075
"50432",51,432,2,0.17
"50433",51,433,4,0.004
"50434",51,434,6,0.084
"50435",51,435,2,-0.067
"50436",51,436,8,0.17
"50437",51,437,8,-0.048
"50438",51,438,1,0.046
"50439",51,439,5,0.163
"50440",51,440,9,0.234
"50441",51,441,1,-0.049
"50442",51,442,4,-0.057
"50443",51,443,6,-0.083
"50444",51,444,6,-0.063
"50445",51,445,3,-0.02
"50446",51,446,5,0.266
"50447",51,447,4,0.267
"50448",51,448,9,0.189
"50449",51,449,2,0.085
"50450",51,450,2,-0.015
"50451",51,451,10,-0.035
"50452",51,452,5,-0.011
"50453",51,453,4,-0.013
"50454",51,454,3,0.097
"50455",51,455,1,-0.075
"50456",51,456,7,-0.075
"50457",51,457,6,0.061
"50458",51,458,10,0.149
"50459",51,459,6,0.114
"50460",51,460,2,-0.01
"50461",51,461,2,-0.179
"50462",51,462,5,-0.015
"50463",51,463,1,-0.115
"50464",51,464,5,0.154
"50465",51,465,3,-0.143
"50466",51,466,9,-0.138
"50467",51,467,7,-0.022
"50468",51,468,2,-0.08
"50469",51,469,5,0.017
"50470",51,470,7,-0.142
"50471",51,471,5,-0.144
"50472",51,472,10,-0.091
"50473",51,473,7,0.164
"50474",51,474,5,0.026
"50475",51,475,2,-0.059
"50476",51,476,3,-0.06
"50477",51,477,9,-0.071
"50478",51,478,5,-0.076
"50479",51,479,5,0.011
"50480",51,480,7,-0.015
"50481",51,481,8,-0.032
"50482",51,482,2,0.132
"50483",51,483,9,0.041
"50484",51,484,10,0.046
"50485",51,485,6,0.048
"50486",51,486,6,0.221
"50487",51,487,3,0.147
"50488",51,488,1,-0.144
"50489",51,489,9,0.03
"50490",51,490,2,-0.1
"50491",51,491,1,0.038
"50492",51,492,9,0.01
"50493",51,493,4,-0.042
"50494",51,494,2,-0.012
"50495",51,495,5,0.128
"50496",51,496,5,0.243
"50497",51,497,5,-0.028
"50498",51,498,6,0.057
"50499",51,499,9,0.015
"50500",51,500,1,0.176
"50501",51,501,6,0.068
"50502",51,502,7,0.037
"50503",51,503,7,-0.112
"50504",51,504,7,-0.11
"50505",51,505,5,0.148
"50506",51,506,10,0.027
"50507",51,507,5,0.008
"50508",51,508,9,0.041
"50509",51,509,8,-0.008
"50510",51,510,6,0.019
"50511",51,511,9,-0.001
"50512",51,512,5,0.072
"50513",51,513,1,0.106
"50514",51,514,8,-0.004
"50515",51,515,7,0.049
"50516",51,516,3,-0.026
"50517",51,517,7,0.209
"50518",51,518,6,-0.022
"50519",51,519,4,0.092
"50520",51,520,7,-0.015
"50521",51,521,8,0.14
"50522",51,522,7,-0.17
"50523",51,523,4,0.084
"50524",51,524,2,0.105
"50525",51,525,4,-0.076
"50526",51,526,9,0.047
"50527",51,527,8,0.151
"50528",51,528,8,-0.014
"50529",51,529,10,0.148
"50530",51,530,10,0.106
"50531",51,531,6,-0.165
"50532",51,532,1,-0.149
"50533",51,533,4,-0.045
"50534",51,534,3,0.131
"50535",51,535,2,-0.091
"50536",51,536,1,-0.063
"50537",51,537,4,0.072
"50538",51,538,4,0.042
"50539",51,539,3,0.036
"50540",51,540,7,-0.004
"50541",51,541,5,-0.159
"50542",51,542,10,0.011
"50543",51,543,7,0.017
"50544",51,544,4,-0.077
"50545",51,545,3,0.045
"50546",51,546,2,-0.086
"50547",51,547,10,0.001
"50548",51,548,4,0.103
"50549",51,549,6,0.189
"50550",51,550,8,-0.079
"50551",51,551,9,-0.03
"50552",51,552,6,0.108
"50553",51,553,1,-0.052
"50554",51,554,9,-0.032
"50555",51,555,8,-0.019
"50556",51,556,4,0.036
"50557",51,557,2,0.095
"50558",51,558,1,0.272
"50559",51,559,8,-0.091
"50560",51,560,8,-0.12
"50561",51,561,7,-0.019
"50562",51,562,2,0.031
"50563",51,563,4,-0.067
"50564",51,564,8,0.129
"50565",51,565,9,-0.189
"50566",51,566,7,0.07
"50567",51,567,3,0.068
"50568",51,568,7,0.11
"50569",51,569,4,0.072
"50570",51,570,10,0.068
"50571",51,571,2,-0.053
"50572",51,572,5,0.032
"50573",51,573,3,0
"50574",51,574,2,0.225
"50575",51,575,8,0.044
"50576",51,576,6,-0.23
"50577",51,577,7,0.175
"50578",51,578,5,0.126
"50579",51,579,9,0.154
"50580",51,580,8,-0.109
"50581",51,581,4,0.1
"50582",51,582,10,0.069
"50583",51,583,7,0.166
"50584",51,584,1,-0.024
"50585",51,585,6,-0.113
"50586",51,586,5,-0.028
"50587",51,587,2,-0.027
"50588",51,588,6,-0.174
"50589",51,589,10,0.137
"50590",51,590,7,0.071
"50591",51,591,6,0.106
"50592",51,592,3,0.105
"50593",51,593,8,0.058
"50594",51,594,7,0.034
"50595",51,595,8,-0.032
"50596",51,596,7,0.088
"50597",51,597,5,0.026
"50598",51,598,5,0.063
"50599",51,599,4,-0.04
"50600",51,600,5,0.039
"50601",51,601,8,0.073
"50602",51,602,9,-0.047
"50603",51,603,2,-0.015
"50604",51,604,8,0.14
"50605",51,605,10,-0.159
"50606",51,606,10,-0.122
"50607",51,607,4,-0.128
"50608",51,608,5,0.088
"50609",51,609,10,0.02
"50610",51,610,2,0.045
"50611",51,611,9,-0.098
"50612",51,612,4,0.313
"50613",51,613,6,-0.045
"50614",51,614,6,0.106
"50615",51,615,7,-0.069
"50616",51,616,5,0.042
"50617",51,617,2,0.16
"50618",51,618,4,0.082
"50619",51,619,7,0.083
"50620",51,620,2,-0.08
"50621",51,621,9,-0.025
"50622",51,622,3,-0.087
"50623",51,623,6,0.032
"50624",51,624,2,0.29
"50625",51,625,4,-0.013
"50626",51,626,7,0.011
"50627",51,627,3,0.1
"50628",51,628,7,0.114
"50629",51,629,5,0.18
"50630",51,630,9,0.151
"50631",51,631,9,0.023
"50632",51,632,4,-0.056
"50633",51,633,4,-0.019
"50634",51,634,8,0.123
"50635",51,635,5,0.022
"50636",51,636,4,0.068
"50637",51,637,2,0.159
"50638",51,638,2,0.148
"50639",51,639,7,0.036
"50640",51,640,7,-0.123
"50641",51,641,9,0.136
"50642",51,642,4,-0.092
"50643",51,643,9,0.234
"50644",51,644,3,-0.031
"50645",51,645,8,0.237
"50646",51,646,3,-0.053
"50647",51,647,1,-0.049
"50648",51,648,9,-0.059
"50649",51,649,7,0.038
"50650",51,650,9,-0.113
"50651",51,651,7,-0.053
"50652",51,652,9,0.162
"50653",51,653,4,-0.035
"50654",51,654,5,-0.023
"50655",51,655,6,0.1
"50656",51,656,2,-0.027
"50657",51,657,3,0.109
"50658",51,658,6,-0.005
"50659",51,659,8,-0.088
"50660",51,660,9,-0.115
"50661",51,661,4,-0.133
"50662",51,662,8,-0.001
"50663",51,663,2,-0.006
"50664",51,664,7,-0.097
"50665",51,665,4,0.027
"50666",51,666,6,0.02
"50667",51,667,9,0.158
"50668",51,668,3,-0.041
"50669",51,669,4,0.024
"50670",51,670,7,0.016
"50671",51,671,8,0.173
"50672",51,672,6,0.02
"50673",51,673,8,-0.085
"50674",51,674,6,0.015
"50675",51,675,6,0.166
"50676",51,676,5,0.119
"50677",51,677,4,0.095
"50678",51,678,2,0.034
"50679",51,679,4,0.019
"50680",51,680,3,-0.035
"50681",51,681,8,-0.139
"50682",51,682,8,0.013
"50683",51,683,2,-0.012
"50684",51,684,6,0.042
"50685",51,685,6,0.134
"50686",51,686,6,-0.093
"50687",51,687,4,0.082
"50688",51,688,5,0.138
"50689",51,689,1,0.152
"50690",51,690,9,-0.062
"50691",51,691,2,0.03
"50692",51,692,6,0.134
"50693",51,693,8,0.167
"50694",51,694,6,0.12
"50695",51,695,5,-0.255
"50696",51,696,6,0.26
"50697",51,697,8,0.182
"50698",51,698,3,0.126
"50699",51,699,10,0.144
"50700",51,700,5,-0.084
"50701",51,701,9,0.059
"50702",51,702,9,0.031
"50703",51,703,8,0.231
"50704",51,704,7,0.039
"50705",51,705,7,-0.305
"50706",51,706,2,0.032
"50707",51,707,5,-0.027
"50708",51,708,6,0.113
"50709",51,709,9,0.106
"50710",51,710,7,-0.091
"50711",51,711,8,-0.059
"50712",51,712,5,0.059
"50713",51,713,2,0.139
"50714",51,714,8,0.161
"50715",51,715,5,0.079
"50716",51,716,5,-0.007
"50717",51,717,1,-0.122
"50718",51,718,2,0.079
"50719",51,719,5,0.286
"50720",51,720,8,0.093
"50721",51,721,1,0.053
"50722",51,722,6,0.109
"50723",51,723,9,0.004
"50724",51,724,7,-0.1
"50725",51,725,3,-0.126
"50726",51,726,9,-0.074
"50727",51,727,4,-0.001
"50728",51,728,6,0.162
"50729",51,729,5,0.08
"50730",51,730,1,0.015
"50731",51,731,8,0.001
"50732",51,732,6,-0.07
"50733",51,733,8,0.001
"50734",51,734,1,0.038
"50735",51,735,7,-0.084
"50736",51,736,4,0.112
"50737",51,737,4,0.001
"50738",51,738,8,-0.047
"50739",51,739,2,0.033
"50740",51,740,1,-0.073
"50741",51,741,4,0.147
"50742",51,742,6,0.084
"50743",51,743,6,-0.128
"50744",51,744,3,-0.048
"50745",51,745,3,0.112
"50746",51,746,4,-0.01
"50747",51,747,5,0.171
"50748",51,748,9,-0.062
"50749",51,749,2,0.142
"50750",51,750,7,-0.012
"50751",51,751,5,0.034
"50752",51,752,9,-0.007
"50753",51,753,6,0.113
"50754",51,754,2,0.148
"50755",51,755,5,-0.018
"50756",51,756,3,-0.07
"50757",51,757,5,-0.08
"50758",51,758,3,0.037
"50759",51,759,10,-0.036
"50760",51,760,5,0.042
"50761",51,761,8,0.25
"50762",51,762,2,0.024
"50763",51,763,9,0.105
"50764",51,764,3,0.027
"50765",51,765,3,0.236
"50766",51,766,2,0.076
"50767",51,767,6,-0.203
"50768",51,768,8,0.005
"50769",51,769,9,-0.017
"50770",51,770,7,0.072
"50771",51,771,5,-0.137
"50772",51,772,8,-0.03
"50773",51,773,1,0.068
"50774",51,774,10,0.04
"50775",51,775,7,0.042
"50776",51,776,5,0.16
"50777",51,777,1,-0.102
"50778",51,778,8,-0.064
"50779",51,779,3,0.013
"50780",51,780,10,0.015
"50781",51,781,9,0.093
"50782",51,782,7,-0.029
"50783",51,783,8,-0.014
"50784",51,784,5,0.015
"50785",51,785,9,-0.041
"50786",51,786,2,-0.011
"50787",51,787,7,0.119
"50788",51,788,4,0.064
"50789",51,789,5,-0.09
"50790",51,790,1,0.065
"50791",51,791,3,-0.157
"50792",51,792,2,-0.146
"50793",51,793,9,0.055
"50794",51,794,4,0.035
"50795",51,795,6,0
"50796",51,796,7,0.075
"50797",51,797,3,-0.025
"50798",51,798,6,-0.037
"50799",51,799,8,-0.112
"50800",51,800,4,0.118
"50801",51,801,9,-0.006
"50802",51,802,1,0.05
"50803",51,803,10,-0.05
"50804",51,804,8,-0.117
"50805",51,805,3,0.163
"50806",51,806,7,-0.139
"50807",51,807,4,0.135
"50808",51,808,10,0.048
"50809",51,809,4,0.021
"50810",51,810,1,-0.105
"50811",51,811,4,-0.012
"50812",51,812,4,0.073
"50813",51,813,4,0.001
"50814",51,814,10,0.37
"50815",51,815,4,0.018
"50816",51,816,6,-0.005
"50817",51,817,9,0.026
"50818",51,818,9,-0.079
"50819",51,819,3,-0.082
"50820",51,820,7,0.169
"50821",51,821,4,0.224
"50822",51,822,6,0.042
"50823",51,823,8,0.081
"50824",51,824,8,-0.011
"50825",51,825,9,0.194
"50826",51,826,1,0.099
"50827",51,827,3,0.256
"50828",51,828,4,-0.145
"50829",51,829,4,0.047
"50830",51,830,8,0.074
"50831",51,831,7,0.08
"50832",51,832,9,-0.079
"50833",51,833,9,0.151
"50834",51,834,8,0.064
"50835",51,835,5,0.069
"50836",51,836,6,0.016
"50837",51,837,2,0.006
"50838",51,838,9,-0.082
"50839",51,839,10,0.002
"50840",51,840,6,0.062
"50841",51,841,9,-0.046
"50842",51,842,2,0.031
"50843",51,843,3,0.247
"50844",51,844,5,-0.08
"50845",51,845,5,-0.067
"50846",51,846,5,-0.146
"50847",51,847,1,0.003
"50848",51,848,7,0.059
"50849",51,849,7,0.099
"50850",51,850,4,0.026
"50851",51,851,10,-0.021
"50852",51,852,8,-0.055
"50853",51,853,1,0.083
"50854",51,854,10,-0.082
"50855",51,855,3,0.171
"50856",51,856,1,0.273
"50857",51,857,3,-0.002
"50858",51,858,7,0.094
"50859",51,859,3,0.092
"50860",51,860,3,-0.134
"50861",51,861,1,0.129
"50862",51,862,3,-0.052
"50863",51,863,7,0.109
"50864",51,864,1,0.087
"50865",51,865,2,0.119
"50866",51,866,5,0.085
"50867",51,867,5,0.125
"50868",51,868,7,0.153
"50869",51,869,8,0.034
"50870",51,870,2,-0.047
"50871",51,871,5,-0.136
"50872",51,872,10,0.188
"50873",51,873,8,0.001
"50874",51,874,3,-0.032
"50875",51,875,5,-0.011
"50876",51,876,1,-0.063
"50877",51,877,3,-0.111
"50878",51,878,5,-0.005
"50879",51,879,8,0.022
"50880",51,880,10,-0.047
"50881",51,881,4,0.01
"50882",51,882,10,0.015
"50883",51,883,10,0.198
"50884",51,884,9,-0.067
"50885",51,885,5,0.049
"50886",51,886,8,0.026
"50887",51,887,8,0.018
"50888",51,888,7,-0.029
"50889",51,889,6,0.089
"50890",51,890,4,0.032
"50891",51,891,1,-0.042
"50892",51,892,2,0.041
"50893",51,893,2,0.006
"50894",51,894,1,0.027
"50895",51,895,4,0.076
"50896",51,896,2,0.12
"50897",51,897,6,-0.1
"50898",51,898,1,0.037
"50899",51,899,1,0.151
"50900",51,900,2,0.081
"50901",51,901,8,0.077
"50902",51,902,8,-0.115
"50903",51,903,3,0.049
"50904",51,904,3,-0.009
"50905",51,905,3,0.05
"50906",51,906,2,0.003
"50907",51,907,2,-0.065
"50908",51,908,2,-0.135
"50909",51,909,2,-0.079
"50910",51,910,1,0.037
"50911",51,911,6,0.004
"50912",51,912,8,-0.14
"50913",51,913,7,0.139
"50914",51,914,2,0.147
"50915",51,915,1,0.103
"50916",51,916,5,0.021
"50917",51,917,2,0.04
"50918",51,918,7,-0.159
"50919",51,919,7,-0.065
"50920",51,920,9,-0.004
"50921",51,921,4,0.015
"50922",51,922,10,0.064
"50923",51,923,10,0.039
"50924",51,924,1,0.046
"50925",51,925,9,-0.021
"50926",51,926,8,0.064
"50927",51,927,8,0.062
"50928",51,928,4,-0.109
"50929",51,929,6,-0.038
"50930",51,930,5,-0.173
"50931",51,931,6,0.247
"50932",51,932,9,-0.144
"50933",51,933,3,0.067
"50934",51,934,3,0.115
"50935",51,935,8,0.138
"50936",51,936,8,-0.03
"50937",51,937,9,0.076
"50938",51,938,5,-0.079
"50939",51,939,9,0.052
"50940",51,940,4,0.055
"50941",51,941,3,-0.053
"50942",51,942,9,0.026
"50943",51,943,1,-0.001
"50944",51,944,5,0.063
"50945",51,945,5,0.104
"50946",51,946,5,-0.134
"50947",51,947,7,0.052
"50948",51,948,8,-0.043
"50949",51,949,9,-0.115
"50950",51,950,8,-0.006
"50951",51,951,2,-0.002
"50952",51,952,3,0.021
"50953",51,953,7,0.047
"50954",51,954,9,0.031
"50955",51,955,6,-0.038
"50956",51,956,3,-0.128
"50957",51,957,9,-0.007
"50958",51,958,3,-0.104
"50959",51,959,5,0.133
"50960",51,960,1,0.189
"50961",51,961,4,0.077
"50962",51,962,5,0.105
"50963",51,963,2,0.017
"50964",51,964,7,0.077
"50965",51,965,4,0.042
"50966",51,966,3,0.126
"50967",51,967,4,-0.128
"50968",51,968,9,0.077
"50969",51,969,10,-0.091
"50970",51,970,8,0.248
"50971",51,971,10,0.149
"50972",51,972,6,-0.074
